City,Pollutant,YearMonth,Monthly_Mean,Monthly_SD,n_days
Edinburgh,PM2.5,2023-06-01,5.9,2.7209278336372815,30
Edinburgh,PM2.5,2023-07-01,3.4516129032258065,1.997310018957487,31
Edinburgh,PM2.5,2023-08-01,3.5161290322580645,1.060533442563552,31
Edinburgh,PM2.5,2023-09-01,4.566666666666666,2.8000410506022,30
Edinburgh,PM2.5,2023-10-01,4.354838709677419,1.603088417124358,31
Edinburgh,PM2.5,2023-11-01,4.066666666666666,2.0160277319749236,30
Edinburgh,PM2.5,2023-12-01,4.387096774193548,3.1056659978694716,31
Edinburgh,PM2.5,2024-01-01,4.387096774193548,1.6263951827039393,31
Edinburgh,PM2.5,2024-02-01,4.517241379310345,1.9202062697081792,29
Edinburgh,PM2.5,2024-03-01,6.774193548387097,5.702102988777356,31
Edinburgh,PM2.5,2024-04-01,3.566666666666667,1.4546793303071948,30
Edinburgh,PM2.5,2024-05-01,9.580645161290322,6.474432760473498,31
Edinburgh,PM2.5,2024-06-01,4.454545454545454,1.9679246105293955,11
Edinburgh,PM2.5,2024-08-01,4.8,2.7215614179592085,30
Edinburgh,PM2.5,2024-09-01,5.88,3.778447653027188,25
Edinburgh,PM2.5,2024-10-01,5.032258064516129,3.240204427375346,31
Edinburgh,PM2.5,2024-11-01,6.166666666666667,5.166759361422842,30
Edinburgh,PM2.5,2024-12-01,3.5806451612903225,2.0293544712278515,31
London,NO2,2020-01-01,29.258064516129032,15.246787075611447,31
London,NO2,2020-02-01,20.82758620689655,13.40860322308363,29
London,NO2,2020-03-01,20.838709677419356,10.905951812943085,31
London,NO2,2020-04-01,19.7,9.472828656669595,30
London,NO2,2020-05-01,14.35483870967742,5.885283267590859,31
London,NO2,2020-06-01,14.733333333333333,7.080489625254269,30
London,NO2,2020-07-01,13,5.059644256269407,31
London,NO2,2020-08-01,16.258064516129032,10.494340512662,31
London,NO2,2020-09-01,21.3,10.157891445604726,30
London,NO2,2020-10-01,21.774193548387096,6.73651580279378,31
London,NO2,2020-11-01,28.633333333333333,15.90593758867149,30
London,NO2,2020-12-01,26.193548387096776,10.768532412663326,31
London,NO2,2021-01-01,26.580645161290324,9.878509312470133,31
London,NO2,2021-02-01,23.76,11.69144986731757,25
London,NO2,2021-03-01,24.838709677419356,16.242119677335936,31
London,NO2,2021-04-01,22.5,10.081563918087449,30
London,NO2,2021-05-01,15.870967741935484,6.960564802197549,31
London,NO2,2021-06-01,12.2,4.589342977542345,30
London,NO2,2021-07-01,13.096774193548388,6.451639784890233,31
